movieId,title,genre,rating_avg,year
88313,"Electra, My Love  (1974)","[""Drama""]",3.8,1974
88315,Indian Summer  (La prima notte di quiete) (1972),"[""Drama""]",1.8,1972
88317,"Married Couple, A","[""Documentary""]",3.2,1969
88321,Betty,"[""Drama""]",3.2,1992
88327,"New One-Armed Swordsman, The  (1971)","[""Action"", ""Drama"", ""War""]",3.2,1971
88329,Madeleine,"[""Crime"", ""Drama""]",3.5,1950
88331,Exodus  (2007),"[""Comedy"", ""Crime"", ""Drama""]",3.5,2007
88335,Wanted!  (2004),"[""Drama""]",1.5,2004
88339,"Four Times, The  (2010)","[""Drama""]",3.6,2010
88341,Park Row,"[""Drama"", ""Thriller""]",3.2,1952
88343,"Sleeping Beauty, The  (2010)","[""Drama""]",3.2,2010
88345,Mike's New Car,"[""Animation"", ""Comedy""]",3.5,2002
88347,Without Warning,"[""Sci-Fi""]",3.6,1994
88349,Almighty Thor,"[""Adventure"", ""Fantasy""]",3.2,2011
88352,Escape from Dartmoor,"[""Crime"", ""Drama""]",4.0,1929
88356,"Smurfs, The","[""Animation"", ""Children"", ""Comedy""]",2.4,2011
88368,Reparando,"[""Documentary""]",3.5,2010
88371,Concursante,"[""Comedy"", ""Drama""]",3.5,2007
88374,"Arrangement, The","[""Drama""]",2.7,1969
88376,Comanche Moon,"[""Drama"", ""Western""]",3.3,2008
88378,Dead Man's Walk,"[""Western""]",2.8,1996
88380,Dylan Dog: Dead of Night,"[""Comedy"", ""Horror"", ""Mystery"", ""Thriller""]",2.6,2010
88382,Angel of Mine  (L'empreinte de l'ange) (2008),"[""Drama""]",3.1,2008
88398,"Undefeated, The","[""Documentary""]",3.3,2011
88400,Chromophobia,"[""Drama""]",3.5,2005
88405,Friends with Benefits,"[""Comedy"", ""Romance""]",3.3,2011
88411,"Dust of Time, The","[""Drama""]",3.3,2008
88414,"Winner, The","[""Comedy"", ""Crime"", ""Thriller""]",2.0,1996
88417,Exposed,"[""Drama""]",3.0,1983
88419,Forbidden,"[""Drama"", ""Romance""]",3.8,1932
88423,3 Backyards,"[""Drama""]",1.2,2010
88425,Small Town Murder Songs,"[""Crime"", ""Thriller""]",2.8,2010
88427,Count Three and Pray,"[""Drama"", ""Western""]",3.0,1955
88429,"Rally 'Round the Flag, Boys!","[""Comedy""]",3.0,1958
88448,Paper Birds  (2010),"[""Comedy"", ""Drama""]",3.5,2010
88452,Last Stop 174  (2008),"[""Crime"", ""Drama"", ""Thriller""]",3.2,2008
88454,Waking Madison,"[""Drama""]",3.0,2010
88456,"Possession of David O'Reilly, The","[""Horror""]",2.9,2010
88466,Broken Sky  (2006),"[""Drama""]",3.8,2006
88468,Alpha and Omega,"[""Adventure"", ""Animation"", ""Children"", ""Comedy"", ""Romance""]",2.5,2010
88471,"Caretakers, The","[""Drama""]",0.0,1963
88473,Tender Is the Night,"[""Drama""]",3.5,1962
88480,Bikini Summer II,"[""Comedy""]",1.5,1992
88483,"Boy in Blue, The","[""Drama""]",2.9,1986
88485,Deadfall,"[""Comedy"", ""Crime"", ""Drama""]",2.2,1993
88488,"Summer Wishes, Winter Dreams","[""Drama""]",5.0,1973
88491,Lady Be Good,"[""Comedy"", ""Musical""]",3.5,1941
88493,Eternally Yours,"[""Comedy"", ""Drama""]",3.0,1939
88495,Legend of the Fist: The Return of Chen Zhen  (2010),"[""Action"", ""Drama""]",3.2,2010
88511,Big City Blues,"[""Comedy"", ""Drama""]",1.0,1932
88513,Lawyer Man,"[""Drama"", ""Romance""]",3.0,1932
88515,Blitz,"[""Action"", ""Crime"", ""Thriller""]",3.1,2011
88518,Pennies from Heaven,"[""Comedy"", ""Drama"", ""Musical""]",3.4,1936
88520,"Living and the Dead, The","[""Drama"", ""Horror"", ""Mystery""]",3.4,2006
88543,She Cried No  (1996),"[""Crime"", ""Drama""]",2.0,1996
88548,Industrial Symphony No. 1: The Dream of the Brokenhearted,"[""Drama""]",2.8,1990
88562,Our Beloved Month of August  (2008),"[""Romance""]",3.1,2008
88564,"Autobiography of Nicolae Ceausescu, The  (2010)","[""Documentary""]",2.9,2010
88566,Mysteries of Lisbon  (2010),"[""Drama"", ""Mystery""]",3.0,2010
88568,Oki's Movie  (2010),"[""Comedy"", ""Drama""]",3.4,2010
88570,Welfare,"[""Documentary""]",4.4,1975
88572,Fred: The Movie,"[""Comedy""]",1.9,2010
88574,Four Bags Full,"[""Comedy""]",3.5,1956
88576,Emitai,"[""Drama""]",4.0,1971
88578,Me Too  (2009),"[""Drama""]",3.5,2009
88580,"Assassination  (Assassination, The) (Assassin, The) (1964)","[""Action"", ""Drama""]",4.0,1964
88589,Messiah of Evil,"[""Horror""]",2.9,1973
88591,Souls for Sale,"[""Comedy"", ""Drama"", ""Romance""]",3.7,1923
88593,"Yellow Sea, The  (Hwanghae) (2010)","[""Crime"", ""Drama"", ""Thriller""]",3.6,2010
88595,"Temptress, The","[""Drama"", ""Romance""]",2.7,1926
88597,Our Life  (2010),"[""Drama""]",2.8,2010
88599,Come Undone  (2010),"[""Drama""]",3.2,2010
88601,Illusion Travels by Streetcar  (1954),"[""Adventure"", ""Comedy"", ""Drama""]",2.8,1954
88603,Change of Address  (2006),"[""Comedy""]",2.5,2006
88605,"Help Me, Eros  (2007)","[""Drama""]",2.5,2007
88607,"Eye Above the Well, The  (1988)","[""Documentary""]",4.0,1988
88633,Adopted,"[""Comedy""]",2.0,2009
88638,"Joyless Street, The  (1925)","[""Drama""]",3.0,1925
88640,Rapt,"[""Drama""]",3.5,2009
88642,Bear's Kiss,"[""Drama"", ""Fantasy"", ""Romance""]",1.0,2002
88646,Cairo Station  (Bab el hadid) (1958),"[""Crime"", ""Drama""]",3.6,1958
88649,Sweet Rush  (2009),"[""Drama""]",2.5,2009
88652,"Blind Sunflowers, The  (2008)","[""Drama""]",2.9,2008
88654,"Queen of Spades, The","[""Drama"", ""Horror""]",2.8,1949
88670,Change of Plans  (2009),"[""Comedy"", ""Drama""]",2.5,2009
88672,Our Idiot Brother,"[""Comedy""]",3.3,2011
88674,Edison Kinetoscopic Record of a Sneeze,"[""Documentary""]",2.7,1894
88676,Divine Horsemen: The Living Gods of Haiti,"[""Documentary""]",2.0,1985
88678,Almanya - Welcome to Germany  (2011),"[""Comedy"", ""Drama""]",3.8,2011
88680,Sweet Mud  (2006),"[""Drama""]",3.7,2006
88682,"Letter to Elia, A","[""Documentary""]",3.8,2010
88688,Drive-In Horrorshow,"[""Horror""]",3.0,2009
88690,Twixt,"[""Horror"", ""Thriller""]",2.4,2011
88692,Princess Ka'iulani,"[""Drama"", ""Romance""]",3.2,2009
88694,Anima Mundi,"[""Documentary""]",3.1,1992
88697,SUBWAYStories: Tales from the Underground,"[""Drama""]",2.9,1997
88699,Death Race 2,"[""Action"", ""Sci-Fi"", ""Thriller""]",2.8,2010
88701,"Debt, The","[""Thriller""]",3.8,2007
88704,Air Guitar Nation,"[""Comedy"", ""Documentary"", ""Musical""]",3.2,2006
88706,Cyberbully,"[""Drama""]",2.8,2011
88724,Beats Rhymes & Life: The Travels of a Tribe Called Quest,"[""Documentary""]",3.8,2011
88726,"Petits ruisseaux, Les","[""Drama""]",3.2,2010
88734,West Is West,"[""Comedy"", ""Drama""]",3.6,2010
88740,Above Suspicion,"[""Drama"", ""Thriller""]",3.0,1943
88742,Desperate Search,"[""Adventure"", ""Drama""]",0.5,1952
88744,Rise of the Planet of the Apes,"[""Action"", ""Drama"", ""Sci-Fi"", ""Thriller""]",3.7,2011
88746,Terri,"[""Comedy""]",3.4,2011
88748,"Magnificent Yankee, The","[""Drama""]",3.0,1950
88750,Happy New Year,"[""Comedy"", ""Crime"", ""Romance""]",2.2,1987
88752,Hide-Out,"[""Comedy"", ""Crime"", ""Drama"", ""Romance""]",3.0,1934
88754,Shanks,"[""Fantasy"", ""Horror""]",2.5,1974
88756,Christmas Carol: The Movie,"[""Animation"", ""Children""]",2.0,2001
88759,Coffin Rock,"[""Thriller""]",3.1,2009
88761,Strapped,"[""Action"", ""Drama""]",2.2,1993
88764,Ponterosa,"[""Comedy""]",1.3,2001
88766,Tevye,"[""Drama""]",4.0,1939
88785,"Change-Up, The","[""Comedy""]",3.1,2011
88788,Sins of My Father,"[""Documentary""]",3.5,2009
88796,Cut-Throats Nine  (1972),"[""Crime"", ""Thriller"", ""Western""]",2.2,1972
88801,"Yearling, The","[""Adventure"", ""Children"", ""Drama""]",1.0,1994
88810,"Help, The","[""Drama""]",3.9,2011
88812,30 Minutes or Less,"[""Action"", ""Comedy"", ""Crime""]",3.1,2011
88814,Fjols til fjells,"[""Comedy""]",3.5,1957
88816,My Son John,"[""Drama""]",1.5,1952
88821,"Merry Widow, The","[""Musical""]",3.0,1952
88823,High Time  (1960),"[""Comedy"", ""Musical""]",2.0,1960
88833,There Goes My Heart,"[""Comedy"", ""Romance""]",0.0,1938
88835,Glee: The 3D Concert Movie,"[""Documentary"", ""Musical""]",2.6,2011
88837,"Trotsky, The","[""Comedy""]",3.7,2009
88839,Anthony Zimmer,"[""Crime"", ""Drama"", ""Romance"", ""Thriller""]",3.5,2005
88857,Just Imagine,"[""Musical"", ""Sci-Fi""]",1.2,1930
88877,"Invisible Sign, An","[""Comedy"", ""Drama""]",3.2,2010
88879,Gantz,"[""Action"", ""Horror"", ""Sci-Fi""]",3.3,2011
88886,Blues Harp,"[""Crime"", ""Drama""]",2.3,1998
88889,From Beijing with Love,"[""Action"", ""Comedy""]",3.3,1994
88894,"Lady is Willing, The","[""Comedy"", ""Drama"", ""Romance""]",2.5,1942
88899,Vision  (2009),"[""Drama""]",3.4,2009
88901,"Bulli: Cooking in Progress, El","[""Documentary""]",3.4,2011
88911,My Afternoons with Margueritte  (2010),"[""Comedy""]",3.8,2010
88925,Soloalbum,"[""Comedy"", ""Romance""]",3.1,2003
88932,Final Destination 5,"[""Horror"", ""Thriller"", ""IMAX""]",2.7,2011
88934,"Lovely, Still","[""Drama"", ""Romance""]",3.7,2008
88950,"Conspirator, The","[""Drama""]",3.5,2010
88954,"Very Harold & Kumar 3D Christmas, A","[""Comedy""]",3.0,2011
88957,"Young One, The","[""Drama""]",3.2,1960
88959,Michael the Brave  (1971),"[""Action"", ""Drama""]",3.8,1971
88961,Missile to the Moon,"[""Sci-Fi""]",0.5,1958
88971,Mr. Moto Takes a Chance,"[""Crime"", ""Drama"", ""Mystery""]",3.1,1938
88973,Mysterious Mr. Moto,"[""Crime"", ""Drama"", ""Mystery""]",3.5,1938
88975,Where Are the Dreams of Youth?  (1932),"[""Drama""]",4.0,1932
88977,Loose Cannons  (2010),"[""Comedy"", ""Drama""]",3.6,2010
88979,"Little Girl Who Conquered Time, The  (1983)","[""Romance"", ""Sci-Fi""]",3.1,1983
88989,Kairat,"[""Drama""]",4.0,1992
88991,Queen to Play  (2009),"[""Drama""]",3.4,2009
88993,Laila,"[""Drama"", ""Romance""]",3.8,1929
88998,Suzanne's Diary for Nicholas,"[""Drama"", ""Romance""]",2.8,2005
89000,Carancho,"[""Crime"", ""Drama"", ""Romance""]",3.4,2010
89002,Spy Kids: All the Time in the World in 4D,"[""Action"", ""Adventure"", ""Children"", ""Comedy"", ""Sci-Fi""]",1.7,2011
89007,Recollections of the Yellow House  (1989),"[""Comedy"", ""Drama""]",3.8,1989
89010,Super 8 Stories,"[""Documentary""]",2.5,2001
89014,Passing Fancy  (1933),"[""Drama""]",3.5,1933
89016,What Did the Lady Forget?  (1937),"[""Comedy"", ""Drama""]",3.5,1937
89018,Miranda,"[""Comedy"", ""Fantasy"", ""Romance""]",3.7,1948
89021,Elvira Madigan,"[""Drama"", ""Romance""]",3.7,1967
89023,Forest  (2003),"[""Drama""]",4.0,2003
89025,Evil - In the Time of Heroes  (2009),"[""Adventure"", ""Comedy"", ""Horror""]",3.1,2009
89028,Don't Be Afraid of the Dark,"[""Horror"", ""Thriller""]",2.9,2010
89030,Fright Night,"[""Comedy"", ""Horror""]",3.2,2011
89039,Another Earth,"[""Drama"", ""Romance"", ""Sci-Fi""]",3.5,2011
89041,Pastoral Hide and Seek  (1974),"[""Drama""]",0.5,1974
89043,"Classic, The  (2001)","[""Comedy"", ""Drama""]",3.2,2001
89045,Rocky VI,"[""Comedy""]",3.0,1986
89047,Hesher,"[""Drama""]",3.5,2010
89052,"Cool School, The","[""Documentary""]",3.0,2008
89054,Bolivia,"[""Drama""]",2.9,2001
89056,Company: Original Cast Album,"[""Documentary"", ""Musical""]",4.1,1970
89060,Cold Prey  (2006),"[""Action"", ""Horror"", ""Mystery"", ""Thriller""]",3.2,2006
89069,American Boy: A Profile of: Steven Prince,"[""Documentary""]",3.5,1978
89072,Stake Land,"[""Horror""]",3.4,2010
89074,"Greatest Movie Ever Sold, The  (2011)","[""Documentary""]",3.3,2011
89083,"Great White Silence, The","[""Documentary""]",4.5,1924
89085,"Debt, The","[""Drama"", ""Thriller""]",3.5,2011
89087,Colombiana,"[""Action"", ""Adventure"", ""Drama"", ""Thriller""]",3.2,2011
89090,Bill Cunningham New York,"[""Documentary""]",3.8,2011
89098,"Hireling, The","[""Drama""]",1.8,1973
89100,Street Scenes,"[""Documentary""]",0.0,1970
89102,Freakonomics,"[""Documentary""]",3.3,2010
89104,Puzzlehead,"[""Drama"", ""Sci-Fi""]",3.1,2005
89110,"Possession of Joel Delaney, The","[""Drama"", ""Horror"", ""Thriller""]",2.8,1972
89112,"Kid from Brooklyn, The","[""Comedy""]",3.2,1946
89114,"Last Frontier, The","[""Western""]",2.7,1955
89116,Tight Spot,"[""Drama"", ""Film-Noir"", ""Thriller""]",2.9,1955
89118,"Skin I Live In, The  (2011)","[""Drama""]",3.7,2011
89126,Messengers 2: The Scarecrow,"[""Horror"", ""Mystery""]",1.2,2009
89133,Boys  (1977),"[""Drama""]",5.0,1977
89135,"Birds, the Bees and the Italians, The  (1966)","[""Comedy""]",0.0,1966
89137,Backlight,"[""Drama"", ""Sci-Fi"", ""Thriller""]",2.2,2010
89139,"Lodger, The","[""Crime"", ""Drama"", ""Mystery"", ""Thriller""]",2.2,2009
89145,William Vincent  (2010),"[""Drama""]",2.5,2010
89147,Legends of the Canyon,"[""Documentary""]",3.5,2009
89162,Phil Ochs: There But for Fortune,"[""Documentary"", ""Musical""]",3.4,2010
89164,Good Neighbours  (2010),"[""Crime"", ""Thriller""]",3.0,2010
89170,"Winning Season, The","[""Comedy""]",3.7,2009
89190,Conan the Barbarian,"[""Action"", ""Adventure"", ""Fantasy""]",2.7,2011
89192,Dead Awake,"[""Fantasy"", ""Mystery"", ""Romance"", ""Thriller""]",2.0,2010
89194,Prom,"[""Comedy"", ""Drama""]",2.7,2011
89203,Magic Trip,"[""Documentary""]",3.1,2011
89206,Stay Cool,"[""Comedy"", ""Drama"", ""Romance""]",3.0,2009
89208,Walled In,"[""Horror"", ""Thriller""]",2.4,2009
89211,Tuulikaappimaa,"[""Comedy""]",1.5,2003
89213,Fierce Light: When Spirit Meets Action,"[""Documentary""]",3.5,2008
89215,Strongman,"[""Documentary""]",0.0,2009
89217,Waiting for Forever,"[""Drama"", ""Romance""]",3.2,2010
89219,"Creation of the Humanoids, The","[""Sci-Fi""]",3.4,1962
89222,Future Cops  (1993),"[""Action""]",4.0,1993
89230,Tooth & Nail,"[""Drama"", ""Horror"", ""Sci-Fi""]",1.8,2007
89244,Face  (2009),"[""Comedy"", ""Drama""]",3.1,2009
89246,Orderers  (1974),"[""Drama""]",4.5,1974
89248,"Story of Temple Drake, The","[""Drama""]",3.5,1933
89260,Project Nim,"[""Documentary""]",3.6,2011
89268,Escape,"[""Drama""]",3.5,1940
89273,Fatherland,"[""Action"", ""Drama""]",3.4,1994
89275,Simon Says,"[""Horror""]",1.9,2009
89277,Chill,"[""Horror"", ""Mystery"", ""Thriller""]",1.8,2007
89281,Birdemic: Shock and Terror,"[""Romance"", ""Thriller""]",1.8,2010
89285,Keep Walking  (1983),"[""Drama""]",4.0,1983
89287,Whirlygirl,"[""Drama"", ""Romance""]",2.0,2006
89289,Woyzeck,"[""Drama""]",3.4,1994
89300,Win/win,"[""Drama""]",3.2,2010
89302,Page Eight,"[""Drama"", ""Thriller""]",3.4,2011
89305,"Inbetweeners Movie, The","[""Adventure"", ""Comedy""]",3.4,2011
89308,"Old Man and the Sea, The","[""Drama""]",1.8,1990
89313,Time to Die  (1966),"[""Drama"", ""Western""]",4.5,1966
89315,Dying at Grace,"[""Documentary""]",4.2,2003
89321,"Future, The","[""Drama""]",3.1,2011
89323,Richard III,"[""Drama""]",3.5,1912
89325,Burning Secret,"[""Drama""]",2.7,1988
89327,Love Ranch,"[""Comedy"", ""Drama"", ""Romance""]",3.0,2010
89329,Payment Deferred,"[""Drama""]",3.0,1932
89337,"Interrupters, The","[""Documentary""]",3.8,2011
89341,Night Ambush  (1957),"[""Action"", ""Adventure"", ""Drama"", ""War""]",0.0,1957
89343,Red State,"[""Horror"", ""Thriller""]",3.1,2011
89347,"Dark Side of the Heart, The  (1992)","[""Comedy"", ""Drama"", ""Romance""]",3.9,1992
89349,"Misérables, Les","[""Drama""]",3.6,1934
89351,Wooden Crosses  (1932),"[""Drama"", ""War""]",3.9,1932
89354,Short Sharp Shock  (1998),"[""Crime"", ""Drama""]",2.7,1998
89356,Chinese Take-Out  (Un cuento chino) (2011),"[""Comedy""]",3.6,2011
89365,"Stranger's Heart, A","[""Drama""]",2.5,2007
89367,Restraint,"[""Drama"", ""Thriller""]",3.3,2008
89369,"Better Life, A","[""Drama""]",3.5,2011
89371,Raging Phoenix  (2009),"[""Action"", ""Romance""]",3.4,2009
89373,Ceremony,"[""Comedy""]",3.2,2011
89375,Sympathy for Delicious,"[""Drama""]",2.2,2011
89377,Wrecked,"[""Thriller""]",2.7,2010
89386,Pearl Jam Twenty,"[""Documentary"", ""Musical""]",3.7,2011
89388,I Don't Know How She Does It,"[""Comedy""]",2.6,2011
89393,Two Cents Worth of Hope  (1952),"[""Comedy"", ""Romance""]",3.0,1952
89398,Commandos Strike at Dawn,"[""Drama"", ""War""]",2.5,1942
89401,"Pleasure Seekers, The","[""Comedy"", ""Musical"", ""Romance""]",2.0,1964
89403,The Little Kidnappers,"[""Drama"", ""Romance"", ""War""]",3.0,1953
89406,That Lady in Ermine,"[""Comedy"", ""Fantasy"", ""Musical"", ""Romance""]",2.0,1948
89408,April Love,"[""Comedy"", ""Drama"", ""Musical""]",2.9,1957
89427,Shark Night 3D,"[""Horror"", ""Thriller""]",2.0,2011
89449,Beautiful Lies  (Full Treatment) (2010),"[""Comedy"", ""Drama"", ""Romance""]",2.9,2010
89470,Contagion,"[""Sci-Fi"", ""Thriller"", ""IMAX""]",3.5,2011
89472,We Have a Pope  (2011),"[""Drama""]",3.2,2011
89476,Frenchman's Creek,"[""Adventure"", ""Drama"", ""Romance""]",2.5,1944
89478,Vigilante,"[""Action"", ""Crime"", ""Drama""]",2.6,1983
89480,Sleeping Beauty,"[""Drama""]",2.8,2011
89482,Portrait of Maria ) (1944),"[""Drama"", ""Romance""]",0.0,1944
89485,"Maze, The","[""Horror"", ""Sci-Fi""]",4.0,1953
89490,Straw Dogs,"[""Thriller""]",3.0,2011
89492,Moneyball,"[""Drama""]",3.9,2011
89501,William S. Burroughs: A Man Within,"[""Documentary""]",3.6,2010
89506,"Appeared, The  (2007)","[""Horror"", ""Thriller""]",3.2,2007
89516,Felicity,"[""Drama""]",2.5,1980
89521,"Winning Team, The","[""Drama"", ""Romance""]",3.5,1952
89523,"Fat, Sick & Nearly Dead","[""Documentary""]",3.5,2010
89527,Higher and Higher,"[""Comedy"", ""Musical"", ""Romance""]",2.5,1943
89532,"House of the Seven Gables, The","[""Drama"", ""Thriller""]",3.0,1940
89535,"Havre, Le","[""Comedy"", ""Drama""]",3.6,2011
89537,"Unlikely Weapon, An","[""Documentary""]",3.5,2008
89545,X,"[""Thriller""]",2.9,2011
89549,A Via Láctea,"[""Drama""]",4.0,2007
89551,Magnificent Warriors  (1987),"[""Action""]",3.3,1987
89554,Zindagi Na Milegi Dobara,"[""Adventure"", ""Comedy"", ""Drama"", ""Romance""]",3.6,2011
89570,Restless,"[""Drama""]",3.5,2011
89580,Neds,"[""Drama""]",3.4,2010
89582,Cold Fish  (2010),"[""Drama"", ""Thriller""]",3.4,2010
89584,Skeletons,"[""Comedy"", ""Fantasy""]",3.4,2010
89586,Phineas and Ferb the Movie: Across the 2nd Dimension,"[""Adventure"", ""Animation"", ""Children""]",3.4,2011
89588,Follow Me Quietly,"[""Crime"", ""Drama"", ""Film-Noir"", ""Mystery""]",2.8,1949
89590,Scott Walker: 30 Century Man,"[""Documentary"", ""Musical""]",3.5,2006
89592,Four Nights of a Dreamer  (1971),"[""Drama"", ""Romance""]",3.6,1971
89594,"Perfume of the Lady in Black, The  (1974)","[""Horror"", ""Mystery"", ""Thriller""]",3.2,1974
89596,"Soul of a Man, The","[""Documentary"", ""Musical""]",2.8,2003
89598,God's Comedy  (1995),"[""Comedy"", ""Drama""]",3.0,1995
89607,Nightmare,"[""Horror"", ""Mystery"", ""Thriller""]",3.4,1964
89610,Taxi zum Klo,"[""Comedy""]",3.1,1980
89613,I Am  (2005),"[""Drama""]",2.1,2005
89616,My Little Business  (1999),"[""Comedy"", ""Drama""]",3.0,1999
89618,Sachs' Disease  (1999),"[""Drama""]",3.5,1999
89620,"Witches, The  (1967)","[""Comedy"", ""Drama"", ""Romance""]",3.5,1967
89623,"Valley, The  (La vallée) (1972)","[""Action"", ""Drama""]",3.0,1972
89629,Point Blank  (2010),"[""Action"", ""Crime"", ""Thriller""]",3.5,2010
89632,Masti,"[""Comedy""]",4.2,2004
89635,"Story of Me, The  (2009)","[""Drama""]",3.5,2009
89638,Nothing Personal,"[""Drama""]",3.6,2009
89650,Ironclad,"[""Action"", ""Adventure""]",3.1,2011
89658,Green Fire,"[""Adventure"", ""Drama""]",2.3,1954
89662,Russell Peters: The Green Card Tour - Live from the O2 Arena,"[""Comedy"", ""Documentary""]",3.0,2011
89664,Photos in the City of Sylvia  (2007),"[""Documentary""]",3.8,2007
89666,Children of the Secret State,"[""Documentary""]",3.5,2001
89668,Pathetic Fallacy  (1958),"[""Drama""]",4.0,1958
89670,No Man of Her Own,"[""Drama"", ""Romance""]",3.2,1932
89674,Zombie Island Massacre,"[""Horror""]",1.9,1984
89676,Mr. Thank You  (1936),"[""Drama""]",3.7,1936
89678,Northanger Abbey,"[""Drama"", ""Romance""]",4.0,2007
89701,Floods of Fear,"[""Action"", ""Adventure"", ""Crime"", ""Thriller""]",3.5,1959
89703,"Loser Takes All, The  (2002)","[""Action"", ""Adventure"", ""Drama""]",3.4,2002
89705,Film ist a Girl & a Gun,"[""Documentary"", ""Romance""]",3.8,2009
89707,In Vanda's Room  (2000),"[""Drama""]",4.0,2000
89712,"Preacher, The  (2004)","[""Crime"", ""Drama""]",4.0,2004
89714,Black Butterflies,"[""Drama""]",3.5,2011
89718,Sweet Karma,"[""Crime"", ""Drama"", ""Thriller""]",3.5,2009
89720,Bereavement,"[""Horror""]",2.5,2010
89722,"Horrible Way to Die, A","[""Horror"", ""Thriller""]",2.5,2010
89730,Children of Glory  (2006),"[""Drama"", ""Romance"", ""War""]",3.0,2006
89732,Bulldog Drummond Escapes,"[""Adventure"", ""Mystery"", ""Romance"", ""Thriller""]",3.5,1937
89745,"Avengers, The","[""Action"", ""Adventure"", ""Sci-Fi"", ""IMAX""]",3.9,2012
89747,Taxi!,"[""Crime"", ""Drama"", ""Romance""]",2.6,1932
89753,Tinker Tailor Soldier Spy,"[""Drama"", ""Film-Noir"", ""Thriller""]",3.6,2011
89759,"Separation, A  (2011)","[""Drama""]",4.0,2011
89761,"Dangerous Method, A","[""Drama"", ""Thriller""]",3.2,2011
89763,Man's Castle,"[""Drama"", ""Romance""]",3.7,1933
89765,"Sleep, My Love","[""Drama"", ""Film-Noir"", ""Mystery""]",3.2,1948
89767,My Name Is Julia Ross,"[""Drama"", ""Film-Noir"", ""Mystery""]",3.4,1945
89769,"Romantic Englishwoman, The","[""Comedy"", ""Drama""]",3.0,1975
89774,Warrior,"[""Drama""]",4.0,2011
89778,Littlerock,"[""Drama""]",3.8,2010
89780,Sherlock Holmes,"[""Mystery"", ""Sci-Fi""]",3.6,2010
89794,"Crowd Roars, The","[""Action"", ""Drama""]",2.6,1932
89797,Eva  (1962),"[""Drama""]",3.1,1962
89800,You're Telling Me!,"[""Comedy""]",2.8,1934
89802,Mother Wore Tights,"[""Musical""]",3.0,1947
89804,"Ides of March, The","[""Drama""]",3.7,2011
89806,"Proud and the Beautiful, The  (Proud Ones, The) (1953)","[""Drama""]",0.0,1953
89819,Punk in London,"[""Documentary"", ""Musical""]",3.2,1977
89829,"Star Witness, The","[""Drama""]",3.5,1931
89833,Bad Girl,"[""Drama""]",3.0,1931
89837,Kill List,"[""Horror"", ""Mystery"", ""Thriller""]",3.2,2011
89840,Killer Elite,"[""Action"", ""Thriller""]",3.2,2011
89844,"Dukes, The","[""Comedy"", ""Crime"", ""Drama""]",2.7,2007
89846,Bobby Fischer Against the World,"[""Documentary""]",3.6,2011
89848,Badmaash Company,"[""Comedy"", ""Crime"", ""Drama""]",2.5,2010
89850,"Nature of Existence, The","[""Documentary""]",3.0,2010
89862,Bellflower,"[""Action"", ""Drama"", ""Romance""]",3.0,2011
89864,50/50,"[""Comedy"", ""Drama""]",3.9,2011
89870,Clapham Junction,"[""Drama""]",3.3,2007
89872,Warrior of the Lost World,"[""Action"", ""Sci-Fi""]",1.2,1983
89877,Main Street,"[""Drama""]",1.6,2010
89881,Superman and the Mole-Men,"[""Children"", ""Mystery"", ""Sci-Fi""]",2.5,1951
89883,Rat Pfink a Boo Boo,"[""Action"", ""Comedy""]",3.0,1966
89896,"Turin Horse, The  (2011)","[""Drama""]",3.6,2011
89898,Generation P,"[""Comedy"", ""Drama"", ""Sci-Fi""]",2.9,2011
89900,Once Upon a Time in Anatolia  (2011),"[""Drama""]",3.5,2011
89904,"Artist, The","[""Drama"", ""Romance""]",3.8,2011
89908,Someone I Loved  (2009),"[""Drama"", ""Romance""]",3.5,2009
89910,Housewarming  (2005),"[""Comedy""]",2.5,2005
89912,Whity,"[""Drama"", ""Western""]",3.0,1971
89924,I Want Candy,"[""Comedy""]",3.4,2007
89926,At Any Second  (2008),"[""Drama""]",3.5,2008
89930,Superheroes,"[""Action"", ""Comedy"", ""Documentary"", ""Drama""]",3.1,2011
89932,Me and the Colonel,"[""Comedy"", ""War""]",3.0,1958
89936,Corruption  (1968),"[""Horror""]",2.5,1968
89939,Gigi,"[""Comedy""]",2.8,1949
89941,Ornamental Hairpin  (1941),"[""Drama""]",4.0,1941
89945,BlinkyTM,"[""Horror"", ""Sci-Fi""]",3.4,2011
89961,Play,"[""Crime"", ""Drama""]",3.5,2011
89963,"Khroustaliov, My Car!  (1998)","[""Comedy"", ""Drama""]",2.5,1998
89965,Song of the Exile  (1990),"[""Drama""]",3.0,1990
89967,There Will Be No Leave Today  (1959),"[""Drama"", ""Thriller""]",2.5,1959
89969,"Legend of Suram Fortress, The  (1986)","[""Drama""]",3.7,1986
89971,On the Double,"[""Comedy"", ""War""]",3.2,1961
89973,Here Comes Peter Cottontail,"[""Animation"", ""Children"", ""Musical""]",2.8,1971
89977,Don't Change Your Husband,"[""Comedy""]",2.0,1919
89979,"Masseurs and a Woman, The  (1938)","[""Drama""]",3.7,1938
89983,Robot,"[""Action"", ""Comedy"", ""Musical"", ""Sci-Fi""]",3.0,2010
89985,"Trap: What Happened to Our Dream of Freedom, The","[""Documentary""]",4.1,2007
89988,Animal Love  (1996),"[""Documentary""]",3.8,1996
89990,"Novena, The  (2005)","[""Drama""]",3.5,2005
89994,Rabbit à la Berlin  (2009),"[""Documentary"", ""War""]",4.1,2009
